Name,Category,Type,RGBController,VID,PID,SVID,SPID,Save,Direct,Effects,Comments
"MSI GeForce RTX 3080 Ti Gaming X Trio 12G","GPU","I2C","MSI GPU","10DE","2208","1462","389B","✔️","✔️","✔️",""
"MSI GeForce RTX 3080 Ti Suprim X 12G","GPU","I2C","MSI GPU","10DE","2208","1462","3897","✔️","✔️","✔️",""
"MSI GeForce RTX 3090 24GB Gaming X Trio","GPU","I2C","MSI GPU","10DE","2204","1462","3884","✔️","✔️","✔️",""
"MSI GeForce RTX 3090 Suprim 24G","GPU","I2C","MSI GPU","10DE","2204","1462","3883","✔️","✔️","✔️",""
"MSI GeForce RTX 3090 Suprim X 24G","GPU","I2C","MSI GPU","10DE","2204","1462","3882","✔️","✔️","✔️",""
"MSI GeForce RTX 3090 Ti Suprim X 24G","GPU","I2C","MSI GPU","10DE","2203","1462","5090","✔️","✔️","✔️",""
"MSI GeForce RTX 3090 Ti Gaming X Trio 24G","GPU","I2C","MSI GPU","10DE","2203","1462","5091","✔️","✔️","✔️",""
"MSI Radeon RX 6600 XT Gaming X","GPU","I2C","MSI GPU","1002","73FF","1462","5020","✔️","✔️","✔️",""
"MSI Radeon RX 6700 XT Gaming X","GPU","I2C","MSI GPU","1002","73DF","1462","3981","✔️","✔️","✔️",""
"MSI Radeon RX 6750 XT Gaming X Trio 12G","GPU","I2C","MSI GPU","1002","73DF","1462","3990","✔️","✔️","✔️",""
"MSI Radeon RX 6800 Gaming Z Trio v1","GPU","I2C","MSI GPU","1002","73BF","1462","3956","✔️","✔️","✔️",""
"MSI Radeon RX 6800 Gaming X Trio","GPU","I2C","MSI GPU","1002","73BF","1462","3961","✔️","✔️","✔️",""
"MSI Radeon RX 6800 XT Gaming X Trio","GPU","I2C","MSI GPU","1002","73BF","1462","3951","✔️","✔️","✔️",""
"MSI Radeon RX 6800 XT Gaming Z Trio","GPU","I2C","MSI GPU","1002","73BF","1462","3953","✔️","✔️","✔️",""
"MSI Radeon RX 6900 XT Gaming X Trio","GPU","I2C","MSI GPU","1002","73BF","1462","3952","✔️","✔️","✔️",""
"MSI Radeon RX 6900 XT Gaming Z Trio","GPU","I2C","MSI GPU","1002","73AF","1462","3955","✔️","✔️","✔️",""
"MSI Radeon RX 6950 XT Gaming X Trio","GPU","I2C","MSI GPU","1002","73BF","1462","3955","✔️","✔️","✔️",""
"MSI Radeon RX 6950 XT Gaming X Trio","GPU","I2C","MSI GPU","1002","73A5","1462","3955","✔️","✔️","✔️",""
"MSI GeForce RTX 4070 12GB Gaming X Trio","GPU","I2C","MSI GPU v2","10DE","2786","1462","5136","✔️","✔️","✔️",""
"MSI GeForce RTX 4070Ti 12GB Gaming X Trio","GPU","I2C","MSI GPU v2","10DE","2782","1462","5132","✔️","✔️","✔️",""
"MSI GeForce RTX 4070Ti 12GB Suprim X Trio","GPU","I2C","MSI GPU v2","10DE","2782","1462","5133","✔️","✔️","✔️",""
"MSI GeForce RTX 4080 16GB Gaming X Trio","GPU","I2C","MSI GPU v2","10DE","2704","1462","5111","✔️","✔️","✔️",""
"MSI GeForce RTX 4080 16GB Suprim X","GPU","I2C","MSI GPU v2","10DE","2704","1462","5110","✔️","✔️","✔️",""
"MSI GeForce RTX 4090 24GB Gaming X Trio","GPU","I2C","MSI GPU v2","10DE","2684","1462","5103","✔️","✔️","✔️",""
"MSI GeForce RTX 4090 24GB Suprim Liquid X","GPU","I2C","MSI GPU v2","10DE","2684","1462","5104","✔️","✔️","✔️",""
"MSI GeForce RTX 4090 24GB Suprim X","GPU","I2C","MSI GPU v2","10DE","2684","1462","5102","✔️","✔️","✔️",""
"MSI Mystic Light MS_1720","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","1720","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B12","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B12","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B16","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B16","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B17","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B17","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B18","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B18","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B50","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B50","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B85","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B85","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B93","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7B93","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C34","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C34","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C35","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C35","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C36","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C36","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C37","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C37","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C56","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C56","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C59","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C59","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C60","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C60","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C67","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C67","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C71","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C71","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C73","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C73","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C75","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C75","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C76","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C76","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C77","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C77","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C79","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C79","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C80","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C80","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C81","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C81","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C82","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C82","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C83","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C83","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C84","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C84","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C86","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C86","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C87","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C87","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C90","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C90","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C91","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C91","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C92","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C92","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C94","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C94","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C95","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C95","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C98","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7C98","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D03","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D03","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D06","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D06","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D07","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D07","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D08","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D08","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D09","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D09","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D13","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D13","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D15","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D15","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D17","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D17","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D18","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D18","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D19","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D19","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D20","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D20","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D25","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D25","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D27","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D27","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D28","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D28","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D29","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D29","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D30","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D30","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D31","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D31","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D32","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D32","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D36","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D36","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D38","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D38","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D41","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D41","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D42","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D42","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D43","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D43","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D46","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D46","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D50","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D50","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D51","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D51","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D52","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D52","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D53","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D53","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D54","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D54","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D59","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D59","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D67","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D67","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D69","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D69","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D70","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D70","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D73","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D73","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D75","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D75","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D76","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D76","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D77","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D77","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D78","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D78","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D86","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D86","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D89","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D89","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7D91","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7D91","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7E01","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7E01","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7E06","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7E06","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7E07","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","7E07","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_B926","Motherboard","USB","MSI Mystic Light (112 Byte)","1462","B926","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_1720","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","1720","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B12","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B12","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B16","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B16","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B17","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B17","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B18","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B18","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B50","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B50","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B85","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B85","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7B93","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7B93","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C34","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C34","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C35","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C35","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C36","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C36","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C37","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C37","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C56","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C56","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C59","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C59","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C60","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C60","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C67","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C67","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C71","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C71","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C73","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C73","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C75","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C75","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C76","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C76","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C77","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C77","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C79","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C79","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C80","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C80","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C81","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C81","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C82","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C82","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C83","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C83","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C84","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C84","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C86","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C86","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C87","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C87","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C90","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C90","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C91","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C91","","","🤖","✔️","✔️",""
"MSI Mystic Light MS_7C92","Motherboard","USB","MSI Mystic Light (162 Byte)","1462","7C92","","","🤖","✔️","✔️",""
